commodity,category,item,units,size,region,country,year,value,survey_base_year,period,unit
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Michigan,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Minnesota,United States,2016,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Minnesota,United States,2017,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Minnesota,United States,2018,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Minnesota,United States,2019,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Minnesota,United States,2020,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Missouri,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Missouri,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Missouri,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Missouri,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Missouri,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,New York,United States,2016,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,New York,United States,2017,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,New York,United States,2018,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,New York,United States,2019,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,New York,United States,2020,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Ohio,United States,2016,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Ohio,United States,2017,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Ohio,United States,2018,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Ohio,United States,2019,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Ohio,United States,2020,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Oregon,United States,2016,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Oregon,United States,2017,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Oregon,United States,2018,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Oregon,United States,2019,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Oregon,United States,2020,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2016,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2017,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2018,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2019,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2020,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Tennessee,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Tennessee,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Tennessee,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Tennessee,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Tennessee,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Utah,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Utah,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Utah,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Utah,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Utah,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Vermont,United States,2016,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Vermont,United States,2017,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Vermont,United States,2018,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Vermont,United States,2019,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Vermont,United States,2020,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Virginia,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Virginia,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Virginia,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Virginia,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Virginia,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Washington,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Washington,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Washington,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Washington,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Washington,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Wisconsin,United States,2016,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Wisconsin,United States,2017,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Wisconsin,United States,2018,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Wisconsin,United States,2019,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Wisconsin,United States,2020,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Interest on operating capital,dollars per hundredweight sold,No specific size,U.S. total,United States,2016,0.03,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Interest on operating capital,dollars per hundredweight sold,No specific size,U.S. total,United States,2017,0.06,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Interest on operating capital,dollars per hundredweight sold,No specific size,U.S. total,United States,2018,0.14,Base survey of 2016,annual,dollars per hundredweight sold
